workload,dataset,split,evaluation_role,query_id,trace_order,graph_compute_placement,kv_storage_placement,baseline,memory_token_tile,calibration_label,technology_nm,frequency_mhz,latency_ns,total_incremental_area_mm2,graph_score_groups,graph_message_groups,cached_qk_groups,cached_pv_groups,scale_groups,local_buffer_read_bytes,local_buffer_write_bytes,modeled_hbm_read_bytes,q8k8_energy_nj,p8v8_energy_nj,q8k2_lut_energy_nj,p8v2_lut_energy_nj,scale_energy_nj,vadd_energy_nj,local_buffer_energy_nj,hbm_read_energy_nj,communication_energy_nj,reducer_energy_nj,dynamic_energy_nj,leakage_power_all_on_w,leakage_power_activity_gated_w,leakage_energy_nj,total_energy_nj,average_power_w,peak_dynamic_power_w,peak_total_power_w,energy_delay_product_j_s
arxiv,arxiv,validation,config_selection,865,865,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,322560000.000000,62.380000,40501248.000000,40501248.000000,309854208.000000,309854208.000000,700710912.000000,912261120.000000,1296039936.000000,22481868.000000,810024.960000,810024.960000,1549271.040000,1549271.040000,7007109.120000,114032.640000,1233754.521600,260789.668800,5765490.278400,119930.880000,19219699.108800,0.204200,0.039338,12688865.280000,31908564.388800,0.098923,6.246400,6.285738,0.010292
arxiv,arxiv,validation,config_selection,866,866,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,281456640.000000,62.380000,36962304.000000,36962304.000000,309854208.000000,309854208.000000,693633024.000000,0.000000,0.000000,22760400.000000,739246.080000,739246.080000,1549271.040000,1549271.040000,6936330.240000,0.000000,0.000000,264020.640000,9030126.796800,220987.392000,21028499.308800,0.204200,0.038465,10826229.657600,31854728.966400,0.113178,6.348800,6.387265,0.008966
arxiv,arxiv,validation,config_selection,866,866,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,280780800.000000,62.380000,36962304.000000,36962304.000000,309854208.000000,309854208.000000,693633024.000000,792723456.000000,1182793728.000000,22760400.000000,739246.080000,739246.080000,1549271.040000,1549271.040000,6936330.240000,99090.432000,1106037.964800,264020.640000,5859232.972800,121896.960000,18963643.449600,0.204200,0.039581,11113584.844800,30077228.294400,0.107120,6.348800,6.388381,0.008445
arxiv,arxiv,validation,config_selection,867,867,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,303229440.000000,62.380000,40894464.000000,40894464.000000,309854208.000000,309854208.000000,701497344.000000,0.000000,0.000000,21367740.000000,817889.280000,817889.280000,1549271.040000,1549271.040000,7014973.440000,0.000000,0.000000,247865.784000,9190558.924800,230817.792000,21418536.580800,0.204200,0.038060,11540912.486400,32959449.067200,0.108695,5.836800,5.874860,0.009994
arxiv,arxiv,validation,config_selection,867,867,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,302553600.000000,62.380000,40894464.000000,40894464.000000,309854208.000000,309854208.000000,701497344.000000,950009856.000000,1308622848.000000,21367740.000000,817889.280000,817889.280000,1549271.040000,1549271.040000,7014973.440000,118751.232000,1260178.636800,247865.784000,5390519.500800,112066.560000,18878675.793600,0.204200,0.039086,11825610.009600,30704285.803200,0.101484,5.836800,5.875886,0.009290
arxiv,arxiv,validation,config_selection,868,868,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,267532800.000000,62.380000,9437184.000000,9437184.000000,108527616.000000,108527616.000000,235929600.000000,0.000000,0.000000,7588260.000000,188743.680000,188743.680000,542638.080000,542638.080000,2359296.000000,0.000000,0.000000,88023.816000,2532940.185600,60162.048000,6503185.569600,0.204200,0.033290,8906166.912000,15409352.481600,0.057598,3.276800,3.310090,0.004123
arxiv,arxiv,validation,config_selection,868,868,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,267317760.000000,62.380000,9437184.000000,9437184.000000,108527616.000000,108527616.000000,235929600.000000,182452224.000000,301989888.000000,7588260.000000,188743.680000,188743.680000,542638.080000,542638.080000,2359296.000000,22806.528000,272420.044800,88023.816000,1803131.289600,37355.520000,6045796.718400,0.204200,0.033632,8990430.904320,15036227.622720,0.056249,3.276800,3.310432,0.004019
arxiv,arxiv,validation,config_selection,869,869,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,310855680.000000,62.380000,42860544.000000,42860544.000000,259522560.000000,259522560.000000,604766208.000000,0.000000,0.000000,21683052.000000,857210.880000,857210.880000,1297612.800000,1297612.800000,6047662.080000,0.000000,0.000000,251523.403200,9710233.190400,243400.704000,20562466.737600,0.204200,0.037790,11747236.147200,32309702.884800,0.103938,6.246400,6.284190,0.010044
arxiv,arxiv,validation,config_selection,869,869,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,310272000.000000,62.380000,42860544.000000,42860544.000000,259522560.000000,259522560.000000,604766208.000000,987758592.000000,1371537408.000000,21683052.000000,857210.880000,857210.880000,1297612.800000,1297612.800000,6047662.080000,123469.824000,1316801.740800,251523.403200,5759198.822400,119930.880000,17928234.110400,0.204200,0.038888,12065857.536000,29994091.646400,0.096670,6.246400,6.285288,0.009306
arxiv,arxiv,validation,config_selection,870,870,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,288238080.000000,62.380000,30277632.000000,30277632.000000,184025088.000000,184025088.000000,428605440.000000,0.000000,0.000000,18535104.000000,605552.640000,605552.640000,920125.440000,920125.440000,4286054.400000,0.000000,0.000000,215007.206400,7610145.177600,184811.520000,15347374.464000,0.204200,0.036800,10607161.344000,25954535.808000,0.090045,5.529600,5.566400,0.007481
arxiv,arxiv,validation,config_selection,870,870,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,287808000.000000,62.380000,30277632.000000,30277632.000000,184025088.000000,184025088.000000,428605440.000000,629145600.000000,968884224.000000,18535104.000000,605552.640000,605552.640000,920125.440000,920125.440000,4286054.400000,78643.200000,895903.334400,215007.206400,5093562.777600,106168.320000,13726695.398400,0.204200,0.037772,10871083.776000,24597779.174400,0.085466,5.529600,5.567372,0.007079
arxiv,arxiv,validation,config_selection,871,871,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,290764800.000000,62.380000,33423360.000000,33423360.000000,309854208.000000,309854208.000000,686555136.000000,0.000000,0.000000,21646272.000000,668467.200000,668467.200000,1549271.040000,1549271.040000,6865551.360000,0.000000,0.000000,251096.755200,8302834.483200,202113.024000,20057072.102400,0.204200,0.038105,11079592.704000,31136664.806400,0.107085,5.939200,5.977305,0.009053
arxiv,arxiv,validation,config_selection,871,871,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,290334720.000000,62.380000,33423360.000000,33423360.000000,309854208.000000,309854208.000000,686555136.000000,704643072.000000,1069547520.000000,21646272.000000,668467.200000,668467.200000,1549271.040000,1549271.040000,6865551.360000,88080.384000,994050.048000,251096.755200,5484262.195200,114032.640000,18232549.862400,0.204200,0.039149,11366313.953280,29598863.815680,0.101947,5.939200,5.978349,0.008594
arxiv,arxiv,validation,config_selection,872,872,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,306216960.000000,62.380000,39321600.000000,39321600.000000,335020032.000000,335020032.000000,748683264.000000,0.000000,0.000000,23159808.000000,786432.000000,786432.000000,1675100.160000,1675100.160000,7486832.640000,0.000000,0.000000,268653.772800,9335262.412800,230424.576000,22244237.721600,0.204200,0.038510,11792415.129600,34036652.851200,0.111152,6.348800,6.387310,0.010423
arxiv,arxiv,validation,config_selection,872,872,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,305356800.000000,62.380000,39321600.000000,39321600.000000,335020032.000000,335020032.000000,748683264.000000,868220928.000000,1258291200.000000,23159808.000000,786432.000000,786432.000000,1675100.160000,1675100.160000,7486832.640000,108527.616000,1189085.184000,268653.772800,5862378.700800,121896.960000,19960439.193600,0.204200,0.039626,12100068.556800,32060507.750400,0.104994,6.348800,6.388426,0.009790
arxiv,arxiv,validation,config_selection,873,873,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,323297280.000000,62.380000,40501248.000000,40501248.000000,307888128.000000,307888128.000000,696778752.000000,0.000000,0.000000,22451148.000000,810024.960000,810024.960000,1539440.640000,1539440.640000,6967787.520000,0.000000,0.000000,260433.316800,9414534.758400,233963.520000,21575650.315200,0.204200,0.038240,12362887.987200,33938538.302400,0.104976,6.246400,6.284640,0.010972
arxiv,arxiv,validation,config_selection,873,873,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,322560000.000000,62.380000,40501248.000000,40501248.000000,307888128.000000,307888128.000000,696778752.000000,912261120.000000,1296039936.000000,22451148.000000,810024.960000,810024.960000,1539440.640000,1539440.640000,6967787.520000,114032.640000,1233754.521600,260433.316800,5765490.278400,119930.880000,19160360.356800,0.204200,0.039338,12688865.280000,31849225.636800,0.098739,6.246400,6.285738,0.010273
arxiv,arxiv,validation,config_selection,874,874,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,300672000.000000,62.380000,27918336.000000,27918336.000000,83361792.000000,83361792.000000,222560256.000000,0.000000,0.000000,16101876.000000,558366.720000,558366.720000,416808.960000,416808.960000,2225602.560000,0.000000,0.000000,186781.761600,7089841.766400,171835.392000,11624412.840000,0.204200,0.036305,10915896.960000,22540309.800000,0.074966,5.222400,5.258705,0.006777
arxiv,arxiv,validation,config_selection,874,874,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,300026880.000000,62.380000,27918336.000000,27918336.000000,83361792.000000,83361792.000000,222560256.000000,572522496.000000,893386752.000000,16101876.000000,558366.720000,558366.720000,416808.960000,416808.960000,2225602.560000,71565.312000,822293.299200,186781.761600,4799751.782400,100270.080000,10156616.155200,0.204200,0.037223,11167900.554240,21324516.709440,0.071075,5.222400,5.259623,0.006398
arxiv,arxiv,validation,config_selection,875,875,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,280773120.000000,62.380000,26738688.000000,26738688.000000,133693440.000000,133693440.000000,320864256.000000,0.000000,0.000000,17457756.000000,534773.760000,534773.760000,668467.200000,668467.200000,3208642.560000,0.000000,0.000000,202509.969600,7082292.019200,169476.096000,13069402.564800,0.204200,0.036665,10294546.444800,23363949.009600,0.083213,5.427200,5.463865,0.006560
arxiv,arxiv,validation,config_selection,875,875,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,280435200.000000,62.380000,26738688.000000,26738688.000000,133693440.000000,133693440.000000,320864256.000000,522190848.000000,855638016.000000,17457756.000000,534773.760000,534773.760000,668467.200000,668467.200000,3208642.560000,65273.856000,774478.233600,202509.969600,4993528.627200,104202.240000,11755117.406400,0.204200,0.037619,10549691.788800,22304809.195200,0.079536,5.427200,5.464819,0.006255
arxiv,arxiv,validation,config_selection,876,876,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,303659520.000000,62.380000,31457280.000000,31457280.000000,158859264.000000,158859264.000000,380633088.000000,0.000000,0.000000,17857164.000000,629145.600000,629145.600000,794296.320000,794296.320000,3806330.880000,0.000000,0.000000,207143.102400,7689417.523200,188350.464000,14738125.809600,0.204200,0.036710,11147340.979200,25885466.788800,0.085245,5.427200,5.463910,0.007860
arxiv,arxiv,validation,config_selection,876,876,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,302553600.000000,62.380000,31457280.000000,31457280.000000,158859264.000000,158859264.000000,380633088.000000,673185792.000000,1006632960.000000,17857164.000000,629145.600000,629145.600000,794296.320000,794296.320000,3806330.880000,84148.224000,940572.672000,207143.102400,4996674.355200,104202.240000,12985955.313600,0.204200,0.037664,11395378.790400,24381334.104000,0.080585,5.427200,5.464864,0.007377
arxiv,arxiv,validation,config_selection,877,877,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,293422080.000000,62.380000,26738688.000000,26738688.000000,174587904.000000,174587904.000000,402653184.000000,0.000000,0.000000,17552052.000000,534773.760000,534773.760000,872939.520000,872939.520000,4026531.840000,0.000000,0.000000,203603.803200,6951429.734400,167116.800000,14164108.737600,0.204200,0.036485,10705504.588800,24869613.326400,0.084757,5.222400,5.258885,0.007297
arxiv,arxiv,validation,config_selection,877,877,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,292654080.000000,62.380000,26738688.000000,26738688.000000,174587904.000000,174587904.000000,402653184.000000,534773760.000000,855638016.000000,17552052.000000,534773.760000,534773.760000,872939.520000,872939.520000,4026531.840000,66846.720000,780769.689600,203603.803200,4812334.694400,100270.080000,12805783.387200,0.204200,0.037403,10946140.554240,23751923.941440,0.081160,5.222400,5.259803,0.006951
arxiv,arxiv,validation,config_selection,878,878,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,280934400.000000,62.380000,37748736.000000,37748736.000000,259522560.000000,259522560.000000,594542592.000000,0.000000,0.000000,20847456.000000,754974.720000,754974.720000,1297612.800000,1297612.800000,5945425.920000,0.000000,0.000000,241830.489600,8850191.155200,219414.528000,19362037.132800,0.204200,0.037655,10578584.832000,29940621.964800,0.106575,5.939200,5.976855,0.008411
arxiv,arxiv,validation,config_selection,878,878,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,280504320.000000,62.380000,37748736.000000,37748736.000000,259522560.000000,259522560.000000,594542592.000000,843055104.000000,1207959552.000000,20847456.000000,754974.720000,754974.720000,1297612.800000,1297612.800000,5945425.920000,105381.888000,1146303.283200,241830.489600,5477970.739200,114032.640000,17136120.000000,0.204200,0.038699,10855236.679680,27991356.679680,0.099789,5.939200,5.977899,0.007852
arxiv,arxiv,validation,config_selection,879,879,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,330885120.000000,62.380000,46006272.000000,46006272.000000,284688384.000000,284688384.000000,661389312.000000,0.000000,0.000000,21803928.000000,920125.440000,920125.440000,1423441.920000,1423441.920000,6613893.120000,0.000000,0.000000,252925.564800,10047455.232000,254803.968000,21856212.604800,0.204200,0.037970,12563708.006400,34419920.611200,0.104024,6.144000,6.181970,0.011389
arxiv,arxiv,validation,config_selection,879,879,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,329932800.000000,62.380000,46006272.000000,46006272.000000,284688384.000000,284688384.000000,661389312.000000,1094713344.000000,1472200704.000000,21803928.000000,920125.440000,920125.440000,1423441.920000,1423441.920000,6613893.120000,136839.168000,1430677.094400,252925.564800,5668601.856000,117964.800000,18908036.323200,0.204200,0.039050,12883875.840000,31791912.163200,0.096359,6.144000,6.183050,0.010489
arxiv,arxiv,validation,config_selection,880,880,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,298298880.000000,62.380000,22806528.000000,22806528.000000,108527616.000000,108527616.000000,262668288.000000,0.000000,0.000000,15387156.000000,456130.560000,456130.560000,542638.080000,542638.080000,2626682.880000,0.000000,0.000000,178491.009600,6164368.588800,146669.568000,11113749.326400,0.204200,0.035990,10735776.691200,21849526.017600,0.073247,4.812800,4.848790,0.006518
arxiv,arxiv,validation,config_selection,880,880,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,297500160.000000,62.380000,22806528.000000,22806528.000000,108527616.000000,108527616.000000,262668288.000000,434110464.000000,729808896.000000,15387156.000000,456130.560000,456130.560000,542638.080000,542638.080000,2626682.880000,54263.808000,654940.569600,178491.009600,4427926.732800,92405.760000,10032248.040000,0.204200,0.036836,10958715.893760,20990963.933760,0.070558,4.812800,4.849636,0.006245
arxiv,arxiv,validation,config_selection,881,881,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,303598080.000000,62.380000,34603008.000000,34603008.000000,184025088.000000,184025088.000000,437256192.000000,0.000000,0.000000,19370700.000000,692060.160000,692060.160000,920125.440000,920125.440000,4372561.920000,0.000000,0.000000,224700.120000,8369523.916800,205651.968000,16396809.124800,0.204200,0.037295,11322690.393600,27719499.518400,0.091303,5.836800,5.874095,0.008416
arxiv,arxiv,validation,config_selection,881,881,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,302553600.000000,62.380000,34603008.000000,34603008.000000,184025088.000000,184025088.000000,437256192.000000,748683264.000000,1107296256.000000,19370700.000000,692060.160000,692060.160000,920125.440000,920125.440000,4372561.920000,93585.408000,1038719.385600,224700.120000,5374790.860800,112066.560000,14440795.454400,0.204200,0.038321,11594156.505600,26034951.960000,0.086051,5.836800,5.875121,0.007877
arxiv,arxiv,validation,config_selection,882,882,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,310671360.000000,62.380000,32243712.000000,32243712.000000,234356736.000000,234356736.000000,533200896.000000,0.000000,0.000000,20726580.000000,644874.240000,644874.240000,1171783.680000,1171783.680000,5332008.960000,0.000000,0.000000,240428.328000,8210979.225600,198574.080000,17615306.433600,0.204200,0.037655,11698330.060800,29313636.494400,0.094356,6.041600,6.079255,0.009107
arxiv,arxiv,validation,config_selection,882,882,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,309995520.000000,62.380000,32243712.000000,32243712.000000,234356736.000000,234356736.000000,533200896.000000,660602880.000000,1031798784.000000,20726580.000000,644874.240000,644874.240000,1171783.680000,1171783.680000,5332008.960000,82575.360000,949380.710400,240428.328000,5568567.705600,115998.720000,15922275.624000,0.204200,0.038717,12002096.547840,27924372.171840,0.090080,6.041600,6.080317,0.008656
arxiv,arxiv,validation,config_selection,883,883,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,298506240.000000,62.380000,36962304.000000,36962304.000000,360185856.000000,360185856.000000,794296320.000000,0.000000,0.000000,23002152.000000,739246.080000,739246.080000,1800929.280000,1800929.280000,7942963.200000,0.000000,0.000000,266824.963200,8899264.512000,218628.096000,22408031.491200,0.204200,0.038285,11428311.398400,33836342.889600,0.113352,6.144000,6.182285,0.010100
arxiv,arxiv,validation,config_selection,883,883,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,297984000.000000,62.380000,36962304.000000,36962304.000000,360185856.000000,360185856.000000,794296320.000000,805306368.000000,1182793728.000000,23002152.000000,739246.080000,739246.080000,1800929.280000,1800929.280000,7942963.200000,100663.296000,1112329.420800,266824.963200,5678039.040000,117964.800000,20299135.440000,0.204200,0.039365,11730140.160000,32029275.600000,0.107487,6.144000,6.183365,0.009544
arxiv,arxiv,validation,config_selection,884,884,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,295603200.000000,62.380000,34603008.000000,34603008.000000,158859264.000000,158859264.000000,386924544.000000,0.000000,0.000000,17578632.000000,692060.160000,692060.160000,794296.320000,794296.320000,3869245.440000,0.000000,0.000000,203912.131200,8023493.836800,199753.728000,15269118.096000,0.204200,0.036665,10838291.328000,26107409.424000,0.088319,5.324800,5.361465,0.007717
arxiv,arxiv,validation,config_selection,884,884,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,295111680.000000,62.380000,34603008.000000,34603008.000000,158859264.000000,158859264.000000,386924544.000000,780140544.000000,1107296256.000000,17578632.000000,692060.160000,692060.160000,794296.320000,794296.320000,3869245.440000,97517.568000,1054448.025600,203912.131200,4902931.660800,102236.160000,13203003.945600,0.204200,0.037601,11096494.279680,24299498.225280,0.082340,5.324800,5.362401,0.007171
arxiv,arxiv,validation,config_selection,885,885,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,300933120.000000,62.380000,39321600.000000,39321600.000000,234160128.000000,234160128.000000,546963456.000000,0.000000,0.000000,20444976.000000,786432.000000,786432.000000,1170800.640000,1170800.640000,5469634.560000,0.000000,0.000000,237161.721600,9048372.019200,225705.984000,18895339.564800,0.204200,0.037610,11318094.643200,30213434.208000,0.100399,5.939200,5.976810,0.009092
arxiv,arxiv,validation,config_selection,885,885,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,300165120.000000,62.380000,39321600.000000,39321600.000000,234160128.000000,234160128.000000,546963456.000000,893386752.000000,1258291200.000000,20444976.000000,786432.000000,786432.000000,1170800.640000,1170800.640000,5469634.560000,111673.344000,1201668.096000,237161.721600,5474825.011200,114032.640000,16523460.652800,0.204200,0.038654,11602582.548480,28126043.201280,0.093702,5.939200,5.977854,0.008442
arxiv,arxiv,validation,config_selection,886,886,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,310947840.000000,62.380000,32243712.000000,32243712.000000,284688384.000000,284688384.000000,633864192.000000,0.000000,0.000000,21803928.000000,644874.240000,644874.240000,1423441.920000,1423441.920000,6338641.920000,0.000000,0.000000,252925.564800,8285847.552000,199753.728000,19213801.084800,0.204200,0.037970,11806689.484800,31020490.569600,0.099761,6.144000,6.181970,0.009646
arxiv,arxiv,validation,config_selection,886,886,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,310272000.000000,62.380000,32243712.000000,32243712.000000,284688384.000000,284688384.000000,633864192.000000,654311424.000000,1031798784.000000,21803928.000000,644874.240000,644874.240000,1423441.920000,1423441.920000,6338641.920000,81788.928000,946234.982400,252925.564800,5668601.856000,117964.800000,17542790.371200,0.204200,0.039050,12116121.600000,29658911.971200,0.095590,6.144000,6.183050,0.009202
arxiv,arxiv,validation,config_selection,887,887,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,288675840.000000,62.380000,35782656.000000,35782656.000000,259522560.000000,259522560.000000,590610432.000000,0.000000,0.000000,21125988.000000,715653.120000,715653.120000,1297612.800000,1297612.800000,5906104.320000,0.000000,0.000000,245061.460800,8667109.785600,212729.856000,19057537.262400,0.204200,0.037700,10883079.168000,29940616.430400,0.103717,6.041600,6.079300,0.008643
arxiv,arxiv,validation,config_selection,887,887,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,287877120.000000,62.380000,35782656.000000,35782656.000000,259522560.000000,259522560.000000,590610432.000000,773849088.000000,1145044992.000000,21125988.000000,715653.120000,715653.120000,1297612.800000,1297612.800000,5906104.320000,96731.136000,1073951.539200,245061.460800,5571713.433600,115998.720000,17036092.449600,0.204200,0.038762,11158692.925440,28194785.375040,0.097940,6.041600,6.080362,0.008117
arxiv,arxiv,validation,config_selection,888,888,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,330516480.000000,62.380000,31064064.000000,31064064.000000,259522560.000000,259522560.000000,581173248.000000,0.000000,0.000000,20847456.000000,621281.280000,621281.280000,1297612.800000,1297612.800000,5811732.480000,0.000000,0.000000,241830.489600,7994553.139200,192675.840000,18078580.108800,0.204200,0.037655,12445598.054400,30524178.163200,0.092353,5.939200,5.976855,0.010089
arxiv,arxiv,validation,config_selection,888,888,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,329656320.000000,62.380000,31064064.000000,31064064.000000,259522560.000000,259522560.000000,581173248.000000,629145600.000000,994050048.000000,20847456.000000,621281.280000,621281.280000,1297612.800000,1297612.800000,5811732.480000,78643.200000,911002.828800,241830.489600,5477970.739200,114032.640000,16473000.537600,0.204200,0.038699,12757369.927680,29230370.465280,0.088669,5.939200,5.977899,0.009636
arxiv,arxiv,validation,config_selection,889,889,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,273000960.000000,62.380000,14155776.000000,14155776.000000,83361792.000000,83361792.000000,195035136.000000,0.000000,0.000000,11366832.000000,283115.520000,283115.520000,416808.960000,416808.960000,1950351.360000,0.000000,0.000000,131855.251200,4162427.289600,96731.136000,7741213.996800,0.204200,0.034460,9407613.081600,17148827.078400,0.062816,3.481600,3.516060,0.004682
arxiv,arxiv,validation,config_selection,889,889,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,272785920.000000,62.380000,14155776.000000,14155776.000000,83361792.000000,83361792.000000,195035136.000000,239075328.000000,452984832.000000,11366832.000000,283115.520000,283115.520000,416808.960000,416808.960000,1950351.360000,29884.416000,391328.563200,131855.251200,3206125.977600,66846.720000,7176241.248000,0.204200,0.035072,9567147.786240,16743389.034240,0.061379,3.481600,3.516672,0.004567
arxiv,arxiv,validation,config_selection,890,890,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,282923520.000000,62.380000,21233664.000000,21233664.000000,83361792.000000,83361792.000000,209190912.000000,0.000000,0.000000,12480960.000000,424673.280000,424673.280000,416808.960000,416808.960000,2091909.120000,0.000000,0.000000,144779.136000,5342704.435200,129761.280000,9392118.451200,0.204200,0.034820,9851396.966400,19243515.417600,0.068017,3.891200,3.926020,0.005444
arxiv,arxiv,validation,config_selection,890,890,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,282616320.000000,62.380000,21233664.000000,21233664.000000,83361792.000000,83361792.000000,209190912.000000,440401920.000000,679477248.000000,12480960.000000,424673.280000,424673.280000,416808.960000,416808.960000,2091909.120000,55050.240000,627887.308800,144779.136000,3581096.755200,74711.040000,8258398.080000,0.204200,0.035504,10034009.825280,18292407.905280,0.064725,3.891200,3.926704,0.005170
arxiv,arxiv,validation,config_selection,891,891,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,280934400.000000,62.380000,37748736.000000,37748736.000000,259522560.000000,259522560.000000,594542592.000000,0.000000,0.000000,20847456.000000,754974.720000,754974.720000,1297612.800000,1297612.800000,5945425.920000,0.000000,0.000000,241830.489600,8850191.155200,219414.528000,19362037.132800,0.204200,0.037655,10578584.832000,29940621.964800,0.106575,5.939200,5.976855,0.008411
arxiv,arxiv,validation,config_selection,891,891,source_dst_locality,balanced,pim_selective_kv_local_combine,4,provisional_28nm_v1,28.000000,400.000000,280504320.000000,62.380000,37748736.000000,37748736.000000,259522560.000000,259522560.000000,594542592.000000,843055104.000000,1207959552.000000,20847456.000000,754974.720000,754974.720000,1297612.800000,1297612.800000,5945425.920000,105381.888000,1146303.283200,241830.489600,5477970.739200,114032.640000,17136120.000000,0.204200,0.038699,10855236.679680,27991356.679680,0.099789,5.939200,5.977899,0.007852
arxiv,arxiv,validation,config_selection,892,892,source_dst_locality,balanced,pim_selective_kv_no_local_combine,4,provisional_28nm_v1,28.000000,400.000000,285619200.000000,62.380000,21233664.000000,21233664.000000,133693440.000000,133693440.000000,309854208.000000,0.000000,0.000000,16343628.000000,424673.280000,424673.280000,668467.200000,668467.200000,3098542.080000,0.000000,0.000000,189586.084800,6103341.465600,142737.408000,11720487.998400,0.204200,0.036125,10317993.600000,22038481.598400,0.077160,5.017600,5.053725,0.006295
